Anchor Postcode,Duration (min),Route Index,Waypoints,Waypoint Count,Distance (m),Duration (sec),Duration (formatted),Polyline
WF2 0GU,40,820,The Blue Light → The New Albion → Alverthorpe St Paul's CofE (VA) School → Al Fresco → The Blue Light,3,1686,375,6min,udufI~cjHIWHIt@sA|AmCRb@U`@CCAAGJ??FK@@BBTa@Sc@CI[o@c@_Ab@qAZw@MUKKQIQG[IQCSGMEQKY[g@g@SWy@oAGEKCQl@c@`AEd@Er@ETIVKXERGTEX@\Ap@AXGVILDZBV?R@RGd@A\CTCB??C?B?BCBU@]Fe@AS?SCWE[HMFW@Y@q@A]DYFUDSJYHWDUDs@De@b@aAPm@JBFDx@nARVf@f@XZPJLDRFPBZHPFPHJJLT[v@c@pAb@~@Zn@JSFSD_@Bm@@Q@QBk@?Q@UBy@Cx@ATC|@APAPCl@E^GRKRBH}AlCu@rAIHHV
WF2 0GU,40,821,The Dental Studio → St Michaels Church → R H Binks And Sons → Methodist Church → The Dental Studio,3,1823,298,4min,go{fI|`mH?GBoD?GBaE?U@yABw@B{@Bq@Bo@FeA@SDu@y@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CLiAFy@NaBg@iDCQIs@AE]cCZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lCWzCMhAEt@ARGdACn@Cp@Cz@Cv@AxA?TC`E?FCnD?F
WF2 0GU,40,822,The Eagle → Flanshaw Lodge → Alverthorpe Working Mens Club → GJH Commercial Vehicle Services Ltd → The Eagle,3,2913,472,7min,u`tfIfsjH@ARQDC??`@YRQXSPWZi@HOLW^u@FNHRDPDVUJmAhADd@Lb@?AMa@Ee@lAiATKEWEQISGO_@t@MVIN[h@QVYRSPa@X??EBSP[RKHQJYJC?SBY?OAQCYMi@Y_@MkB]s@Oc@Kc@MGAu@YQMKKn@{DD^i@fDPLt@XF@b@Lb@J~Cl@AfD?nCAr@?lAA|C?V?XErK?H?hA?|@AjAB`AFr@BRcAb@KBSDYBYBWAeACo@A?{A?M@uBm@?M?EBCH?d@BHDDZ?[?EECI?e@BIDCL?V?T?AtB?L?zAn@@dABV@XCXCREJCbAc@CSGs@CaA@kA?}@?iA?IDsK?Y?W@}C?mA@s@?oC@gD^Lh@XXLPBN@X?RCB?XKPKJIXQ
WF2 0GU,40,823,The Glynn Living → Royal Spice → The Wren Cafe → Wrenthorpe Park & Alverthorpe Meadows → The Glynn Living,3,7382,898,14min,}nvfInzfHuA`Bc@b@a@VOFMr@GZGVGh@?f@B^J^Tn@FNLZRp@Jb@DX@l@@p@@`@@L?NHv@L`A@JB\@Z?r@Ad@En@Gl@WdBG\KhAMt@QUu@w@WQEr@Qb@Wp@ELQb@Sj@f@l@g@m@Rk@Vq@Vq@Pc@Ds@VPt@v@PTLu@JiAF]VeBFm@Do@@e@?s@A[C]AKMaAIw@?OAMAa@Aq@Am@EYKc@Sq@M[GOUo@K_@C_@?g@Fi@Ns@Ls@NG`@Wb@c@fCyCb@g@jAoA|BcCNMxAwAh@m@V[T_@d@iAVk@d@aBT}@\{A^uA|@uC\cAPo@H[F_@BSN@L@J?HADCDGb@i@FGFI@EFIHQJYDQBUFq@@M@M@MBc@H@F?B?@?L@N?VAJAJARCLEPERGDCHCJGLININKFEFGFELO@A^]^]b@c@z@{@`AcAZYb@e@NO|A_BFE@AdAgAr@s@r@u@JEHEn@Al@@hBALAN?F?FBLL@DNPDFNRRRV\VZI`@ADCJAFOp@i@zBWjAOnAO`AYhAMb@a@|AMx@@j@NrAPdAHl@@BJn@VtB@D@FH`AHlA?J@j@@x@AbAIdAIz@Kn@]~AUx@Kb@Ij@IAMBmBjBUTEBCD]\w@bAGLGLwAhCy@jAILg@p@mAdBKN[`@MVi@z@e@`Ag@jA]j@Yn@]n@k@x@[^a@h@g@f@UR??TSf@g@`@i@Z_@j@y@\o@Xo@\k@f@kAd@aAh@{@LWZa@JOlAeBf@q@HMx@kAvAiCFMFMv@cA\]BEDCTUlBkBLCH@Hk@Jc@Ty@\_BJo@H{@HeA@cAAy@Ak@?KImAIaAAGAEWuBKo@ACIm@QeAOsAAk@Ly@`@}ALc@XiANaANoAVkAh@{BNq@@GBK@EHa@W[W]SSOSEGOQAEMMGCG?O?M@iB@m@Ao@@IDKDs@t@s@r@eAfAA@GD}A~AONc@d@[XaAbA{@z@c@b@_@\_@\A@MNGDGFGDOJOHMHKFIBEBSFQDMDSBK@K@W@O?MAA?C?G?IAQ@G?GAKCMCICGCGE_@AE?C?E@A?C@??C@ABC@A@ADABCJ?FAFCp@@h@@`@?d@?RAP?RALCNEPCRG^IZQn@]bA}@tC_@tA]zAU|@e@`BWj@e@hAU^WZi@l@yAvAOL}BbCkAnAc@f@q@v@
WF2 0GU,40,824,The Lawrence → tillybods → Wrenthorpe Club → Vic's Cafe → The Lawrence,3,5824,476,7min,wjxfIfhhHVl@JQlAuBtA_CV_@BCT[HM~BdBTN\Tj@^G^I@??WQODLu@]UUO_CeB_@h@CBW^uA~BmAtBKPq@hAGHq@jAaAdBSb@oBxD_AhBcA|AKLCDu@~@}@|@a@XCB_@RQHoB~@sBjAQHk@XkBbA_@XQRS^K`@GXEb@CX?^Dn@Lj@HPFJHFJDJ?JAJEJKv@}AvByFf@cC\cCLoATeCd@{Ht@wLDyANoDD{@EGEIAIAIAM?MBODKBIDEJELaALy@Bq@B]l@mEHOHMRByAdK?\?`@DLBL?N?LCLCHGLIFO~@MdDG|As@tLg@`IUfCYbCYhBa@rBe@jBk@hBcA`CqAfC}EnHOTa@n@a@h@eCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BOt@ETELEHGJcBvBGHIHIDIBIBI@K?OAEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@pB}CbCqDFM^_AVe@L_@FYDY@W@YAYMoAEo@?_@BYDc@FYJa@R_@PS^YjBcAj@YPIrBkAnB_API^SBC`@Y|@}@t@_ABEJMbA}A~@iBnByDRc@`AeBp@kAFIp@iAWm@
WF2 0GU,40,825,The Malt Shovel → Carr Gate WMC → Gardener's Retreat Restaurant → Tardis → The Malt Shovel,3,4455,551,9min,ysyfIvxiHb@Qj@WCoBGmAq@LJr@Ks@p@M@PDz@BnBk@Vg@Re@RiAd@EBIDqBx@qAh@gCfA}@^_Bh@KDe@Rq@l@Wz@a@dBIf@Hg@`@eBV{@p@m@d@SjBo@|@_@fCgApAi@pBy@HEDChAe@d@Sf@Sj@Wh@UZId@QEo@?_@BYDc@FYJa@R_@PS^YjBcAj@YPIrBkAnB_APIJf@@L?LENc@n@W`@W`@SXo@jASZ}@dBgBjD{@xAw@~@}EnHOTa@n@J`@BNDV?L?PG`BAP?P?P?P@RJfDi@NG_BIgCAYAOEECAEHIJKNCD@^FxBDrB@f@DRDF??BBJCJAFABG?IEmAh@OKgDAS?Q?Q?Q@QFaB?Q?MEWOIGCI?ODeCnDg@h@g@b@cAp@iB`ASJIDGHIHEHCHYlA?BOt@ETELEHGJcBvBGHIHIDIBIBI@K?OAEAc@e@OUGQEOEQAMAOAQ?S@O@O?GDQFWFWFOFMrAuBHKFGFGHGHGJCHAH?H?H@JDt@NZLPBLBR@NANCLEJGZSjAy@`A_A`AkAb@o@pB}CbCqDFM^_AVe@L_@FYDY@W@YAYMoAe@P[Hi@Tk@Vc@P
WF2 0GU,40,826,The Mens Room → St Michaels Church → R H Binks And Sons → Methodist Church → The Mens Room,3,1847,301,5min,io{fIbbmH@m@BoD?GBaE?U@yABw@B{@Bq@Bo@FeA@SDu@y@BeAZWTUV}@p@}@f@AI{DbAGXNfANTHFFn@Go@IGOUOgAFYtA_@dBc@@H|@g@|@q@TWVUdA[x@CLiAFy@NaBg@iDCQIs@AE]cCZNJ@ZDZ@L?n@Al@AUp@EPw@pCa@lCWzCMhAEt@ARGdACn@Cp@Cz@Cv@AxA?TC`E?FCnDAl@
WF2 0GU,40,827,The New Albion → The Blue Light → Al Fresco → Alverthorpe St Paul's CofE (VA) School → The New Albion,3,1751,390,6min,q`ufIf~iHFK@@BBTa@Sc@}AlCu@rAIHHVN`@ADCDSRRSBE@EYy@HIt@sA|AmCCIJSFSD_@Bm@@Q@QBk@?Q@UBy@Cx@ATC|@APAPCl@E^GRKR[o@c@_Ab@qAZw@MUKKQIQG[IQCSGMEQKY[g@g@SWy@oAGEKCQl@c@`AEd@Er@ETIVKXERGTEX@\Ap@AXGVILDZBV?R@RGd@A\CTCB??C?B?BCBU@]Fe@AS?SCWE[HMFW@Y@q@A]DYFUDSJYHWDUDs@De@b@aAPm@JBFDx@nARVf@f@XZPJLDRFPBZHPFPHJJLT[v@c@pAb@~@Zn@BHRb@U`@CCAAGJ
WF2 0GU,40,828,The New Pot Oil → The Well Church (Elim Pentecostal) → Wrenthorpe Post Office → Wrenthorpe Methodist Church → The New Pot Oil,3,1681,275,4min,_~vfIf{hHODI@UBc@EMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDGIn@}DL{@@AH_@Po@Je@Jo@Fa@D[@IDUFg@BSBMD[F]BUFc@@EJg@BIPRNFTJNFTFN?F@xCBX@VPt@v@PT]xAY|@o@dBUl@Qp@o@pCEJW|@MTORYR_@LODYHI@UBc@E{B_@g@UGIY[[U}@a@FYb@eATy@Ux@O\Sf@GX|@`@ZTXZFHf@TzB^b@DTCHANE
WF2 0GU,40,829,The New Wheel → The Well Church (Elim Pentecostal) → Wrenthorpe Methodist Church → Wrenthorpe Post Office → The New Wheel,3,1418,263,4min,mawfIf{hHXDMNWNINKZI\ITi@XMNEPG^EZOEQCG?USMOReADUj@cDGIY[[U}@a@FYb@eATy@Ux@O\Sf@GX|@`@ZTXZn@}DL{@@AH_@Po@Je@Jo@Fa@D[@IDUFg@BSBMD[F]BUFc@@EJg@BIPRNFTJNFTFN?F@xCBX@VPt@v@PT]xAY|@o@dBUl@Qp@o@pCEJW|@MTORYR_@LODYHI@UBc@EYE
WF2 0GU,40,830,The Quad → Vic's Cafe → The Wheel → The Lawrence → The Quad,3,9502,657,10min,gtxfIbufHFYfBcGzAgE|A_Ex@iBt@yAfBcDf@u@v@gAr@}@|@gA|@w@lB{AnBkAfBw@jBk@dBY|AQT?N@RDRFNFL@JAJCLULKPEPFNLFNDRBX?ZETGTMPSHSCMGKQEOCIIQMOOOUIQESEWA_BPaB^iBh@gBr@kBlAmBvA{@z@{@|@w@`Aq@dAi@v@gB`Ds@vAu@bBaB|DqAzDiBhG}BzIUvAaA|GyAdK?\?`@DLBL?N?LCLCHGLIFG@G?GCECEGEIAIAIAM?MBODKBIDEJELaALy@Bq@B]l@mEHOHMBQ~@sGVoAtBcJfBcGzAgE|A_Ex@iBt@yAfBcDf@u@v@gAr@}@|@gA|@w@lB{AnBkAfBw@jBk@dBY|AQT?N@RDRFNFL@JAJCLULKPEPFNLXAPERKXI`BKD?\CPANA~@Gb@?R@TDP@H?LCNQBGDIHGFEH?H@B@HAFAHCLEJCJCHCNCZG`@IXEHCDALETKFAl@W??LE@ALEHCJAHAJAJ?L@J@@?NB@?LDJBNFPFFH@BDDLNNLNNPNPNJFHDHDRJTJl@X^Rf@VPHFDHDDDDBJHRNJHFFNJNLb@XHBBBLFJDNHd@NBBBBDDHHCb@ALALALGp@CTEPKXIPGHADGHGFc@h@EFEBCBGFC?E@QBO?G^IZQn@]bA}@tC_@tA]zAU|@e@`BWj@e@hAU^WZi@l@yAvAOL}BbCkAnAc@f@gCxCc@b@a@VOF[Na@D]?a@?q@@UB[Ds@\]X{@|@WXSPUNeBh@i@T_@PKHuBlAsBbA{@b@q@^c@Xu@f@E@eBbAo@`@m@d@s@v@s@~@o@~@gAzA_@h@CBW^uA~BmAtBKPe@iAIUEO?O@OBSZm@DED@HNIOEAED[l@CRAN?NDNHTLZVl@q@hAGHq@jAaAdBSb@oBxD_AhBcA|AKLCDu@~@}@|@a@XCB_@RQHoB~@sBjAQHk@XkBbA_@XQRS^K`@GXEb@CX?^Dn@Lj@HPFJHFJDJ?JAJEJKv@}AvByFf@cC\cCLoATeCd@{Ht@wLDyANoDD{@EGEIAIAIAM?MBODKBIDEJELaALy@|@kGJo@BQ~@sGVoAlBiI
WF2 0GU,40,831,The Star Inn → Lindale Methodist Church → Outwood Primary Academy Kirkhamgate → Shawfold Cars → The Star Inn,3,1568,260,4min,}wwfIfknHr@`ANSh@m@xA{AMc@Om@MiAOsAE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@URw@v@yAzAi@l@ORs@aA
WF2 0GU,40,832,The Well Church (Elim Pentecostal) → Wrenthorpe Dental Care → Wrenthorpe Methodist Church → St Annes → The Well Church (Elim Pentecostal),3,1389,312,5min,cgwfIz~hHj@cDf@TzB^b@DTCHAXINEDjBF|@WDYFI@kARLA|@QHAXGVEG}@EkBODYHI@UBc@E{B_@g@UGIY[[U}@a@FYb@eATy@Ux@O\Sf@GXGC}@a@]OQIOOWa@k@_AS[e@s@Rg@@CTk@Uj@ABSf@d@r@RZbA`BNNPH\N|@`@FB|@`@ZTXZFHk@bD
WF2 0GU,40,833,The Wheel → Wrenthorpe Club → The Lawrence → Wrenthorpe Academy → The Wheel,3,1732,292,4min,k`xfIb|gHgAzA~BdBTN\Tj@^G^I@??WQODLu@]UUO_CeB_@h@CBW^uA~BmAtBKPe@iAIUEO?O@OBSZm@DED@HNIOEAED[l@CRAN?NDNHTLZVl@JQlAuBtA_CV_@BC^i@~BdBTN\Tj@^|@n@`BpAZXj@z@Z_AXcAb@_BBIHS??IRCHc@~AYbA[~@k@{@[YaBqA}@o@k@_@]UUO_CeBfA{A
WF2 0GU,40,834,The Wren Cafe → Conroyds Fish and Chips → The New Pot Oil → Wrenthorpe Methodist Church → The Wren Cafe,3,1229,222,3min,exvfInhhHDMVq@Pc@Ds@VPt@v@PT]xAY|@o@dBUl@GRy@nDEJW|@MTORYR_@LODIBODI@UBc@E{B_@g@UGIY[[U}@a@FYb@eATy@Ux@O\Sf@GX|@`@ZTXZn@}DL{@@AH_@Po@PJXLn@VJLf@v@T\JHDBH?FADIHSpAeFJ_@Rk@Pc@
WF2 0GU,40,835,tillybods → Wrenthorpe Club → The Lawrence → Wrenthorpe Academy → tillybods,3,1647,274,4min,}bxfIl_hHHM~BdBTN\Tj@^G^I@??WQODLu@]UUO_CeB_@h@CBW^uA~BmAtBKPe@iAIUEO?O@OBSZm@DED@HNIOEAED[l@CRAN?NDNHTLZVl@JQlAuBtA_CV_@BC^i@~BdBTN\Tj@^|@n@`BpAZXj@z@Z_AXcAb@_BBIHS??IRCHc@~AYbA[~@k@{@[YaBqA}@o@k@_@]UUO_CeBIL
WF2 0GU,40,836,Total Fitness → Silkwood Farm → Shell Select → DVSA Wakefield Test Center → Total Fitness,3,4023,613,10min,o{sfIpemH^XBB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNIHEDOHEBEFEDIPANENGHWFECIIEMCOAQBQDOBCJ[BMBMBM@a@JgABYJy@Fe@Ha@ReAJe@zAcH@K?G?EAa@CQEUAMEIKU{BaCo@{@IVKZYp@mA~FnB~ALo@VR\ZPaA??Q`A][WSMn@oB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RAPEPGLIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBDJBN?PANEN?\?B?HBRH\DLFNVf@HN^j@VPLDD@B?B?NEzCuHPg@Rc@JS`@w@@[Ea@BS@CHU@C??RATZb@iAD_@\_ABQA_@q@gAw@m@KEMGo@_@e@e@[_@SU_@m@KMEECAKCIDK@KEGIGMCQEUAMEIKU{BaCo@{@IVKZYp@mA~FnB~AUfAABC@C@MD@^?D?BGTDO@E?C?EA_@LEBABA@CTgAoB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RAPEPGLIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y
WF2 0GU,40,837,Toyota Vantage → Shell Select → Total Fitness → Silkwood Farm → Toyota Vantage,3,3300,574,9min,grsfIz|lHTeAAECCC?ELUlACDOl@IX]JILQdALFJDv@l@TJb@Fn@OSz@Qb@[z@[x@c@hAIPWj@Kb@q@xBG[?K@QJS`@w@@[Ea@BS@CHU@C??RATZb@iAD_@\_ABQA_@q@gAw@m@KEMGo@_@e@e@[_@SU_@m@KMEECAKCIDK@OFEHEJ{AbHKd@SdAI`@Gd@Kx@CXKfAA`@?LBNBP??FTBBLDH@F@D?NIDEHILOLUFIPa@Pg@DMDMFWPo@@KNq@ViAD]DIDIHIAOAECC_@Y_Aw@~ApABB@D@NCNGNABEHGLWhAOp@AJQn@GVELELQf@Q`@GHMTMNIHEDOHEBEFEDIPANENGHWFECIIEMCOAQBQDOBCJ[BMBMBM@a@JgABYJy@Fe@Ha@ReAJe@zAcH@K?G?EAa@CQEUAMEIKU{BaCo@{@IVKZYp@mA~FnB~ALo@VR\ZPaA??Q`A][WSMn@oB_BlA_GXq@J[HWn@z@zB`CLJD@D?LEDAJEF?B?HF@BDHDN@RBX@LBJFV^l@RTZ^d@d@n@^PeAHM\KHYNm@BETmADMB?BB@DUdA
WF2 0GU,40,838,Valley Cresent Day Centre → Conroyds Fish and Chips → The New Pot Oil → Wrenthorpe Methodist Church → Valley Cresent Day Centre,3,1229,222,3min,gxvfInhhHFMVq@Pc@Ds@VPt@v@PT]xAY|@o@dBUl@GRy@nDEJW|@MTORYR_@LODIBODI@UBc@E{B_@g@UGIY[[U}@a@FYb@eATy@Ux@O\Sf@GX|@`@ZTXZn@}DL{@@AH_@Po@PJXLn@VJLf@v@T\JHDBH?FADIHSpAeFJ_@Rk@Nc@
WF2 0GU,40,839,Vic's Cafe → The Quad → The Lawrence → tillybods → Vic's Cafe,3,6930,599,9min,{zxfIpkgHHMBQ~@sGVoAlBiIFYfBcGzAgE|A_Ex@iBt@yAfBcDf@u@v@gAr@}@|@gA|@w@lB{AnBkAfBw@jBk@dBY|AQT?N@RDRFNFL@JAJCLULKPEPFNLXAPERKXI`BKD?\CPANA~@Gb@?R@TDP@H?LCNQBGDIHGFEH?H@B@HAFAHCLEJCJCHCNCZG`@IXEHCDALETKFAl@W??LE@ALEHCJAHAJAJ?L@J@@?NB@?LDJBNFPFFH@BDDLNNLNNPNPNJFHDHDRJTJl@X^Rf@VPHFDHDDDDBJHRNJHFFNJNLb@XHBBBLFJDNHd@NBBBBDDHHCb@ALALALGp@CTEPKXIPGHADGHGFc@h@EFEBCBGFC?E@QBO?G^IZQn@]bA}@tC_@tA]zAU|@e@`BWj@e@hAU^WZi@l@yAvAOL}BbCkAnAc@f@gCxCc@b@a@VOF[Na@D]?a@?q@@UB[Ds@\]X{@|@WXSPUNeBh@i@T_@PKHuBlAsBbA{@b@q@^c@Xu@f@E@eBbAo@`@m@d@s@v@s@~@wBzC_@h@CBW^uA~BmAtBKPe@iAIUEO?O@OBSZm@DED@HNIOEAED[l@CRAN?NDNHTLZVl@JQlAuBtA_CV_@BC^i@~BdBTN\Tj@^G^I@WQODLu@]UUO_CeBILUZCBW^uA~BmAtBKPq@hAGHq@jAaAdBSb@oBxD_AhBcA|AKLCDu@~@}@|@a@XCB_@RQHoB~@sBjAQHk@XkBbA_@XQRS^K`@GXEb@CX?^Dn@Lj@HPFJHFJDJ?JAJEJKv@}AvByFf@cC\cCLoATeCd@{Ht@wLDyANoDD{@EGEIAIAIAM?MBODKBIDEJELaALy@|@kGJo@IL
WF2 0GU,40,840,"Village Hall, Kirkhamgate → The Star Inn → Outwood Primary Academy Kirkhamgate → Shawfold Cars → Village Hall, Kirkhamgate",3,1824,320,5min,gswfInbnHRhBNl@Lb@yAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@URw@v@Mc@Om@SiB
WF2 0GU,40,841,Village Stores → Outwood Primary Academy Kirkhamgate → The Star Inn → Shawfold Cars → Village Stores,3,1827,328,5min,opwfI`bnHl@]^vBe@b@URw@v@Mc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@yAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{Av@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdA_@wBm@\
WF2 0GU,40,842,Wakefield Flanshaw Junior and Infant School → West Villa → NAV Mini Market → Phoenix Young People's Centre → Wakefield Flanshaw Junior and Infant School,3,1529,218,3min,oqtfI~lhHa@lCGn@Ml@a@tB[~AMn@c@nBq@zBCFSn@Uj@]~@Ul@Ob@c@k@[g@Wc@OQKKc@YWzAU~AQlAEl@C\A^ZHPFPH??JJLT[v@c@pAGReAvCg@zAGIWKVJFHf@{An@eBTq@FSb@qAZw@JSf@iAj@wAh@mANc@Tm@\_ATk@Ro@BGp@{Bp@_DZ_B`@uBLm@Fo@`@mC
WF2 0GU,40,843,War Memorial → The Star Inn → Outwood Primary Academy Kirkhamgate → Shawfold Cars → War Memorial,3,1714,311,5min,crwfIfgnHLb@yAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@URw@v@Mc@
WF2 0GU,40,844,War memorial in Kirkhamgate. → The Star Inn → Outwood Primary Academy Kirkhamgate → Shawfold Cars → War memorial in Kirkhamgate.,3,1698,309,5min,{qwfIzgnHDNyAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@URw@v@EO
WF2 0GU,40,845,"War Memorial, Kirkhamgate → The Star Inn → Outwood Primary Academy Kirkhamgate → Shawfold Cars → War Memorial, Kirkhamgate",3,1686,304,5min,gqwfI|gnHMLyAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@URi@h@
WF2 0GU,40,846,"War Memorial on Batley Road, Kirkhamgate → The Star Inn → Outwood Primary Academy Kirkhamgate → Shawfold Cars → War Memorial on Batley Road, Kirkhamgate",3,1686,304,5min,gqwfI|gnHMLyAzAi@l@ORs@aAKMAu@F]?IOs@Nr@?HG\@t@~@nANSh@m@xA{AMc@Om@]}CE]Kq@SyACK?AOkA_@qCcAf@[yAJIKHZxAbAg@^pCNlABJRxAJp@D\\|CNl@Lb@v@w@TSd@c@pBeANGHEb@UPI\U^Wp@k@JVDVDf@@FCz@Jj@DXEYKk@B{@Go@EWKWq@j@_@V]TQHc@TIDOFqBdAe@b@URi@h@
WF2 0GU,40,847,West Ardsley Book Exchange → Hill Top Primary Academy → West Ardsley Methodist Church → The Mens Room → West Ardsley Book Exchange,3,7477,837,13min,qszfIvyqHTHj@RlEhBPFzAp@pBx@pBv@fAd@n@^d@b@eFbNGNm@dBo@|Ay@|BSh@S[EAIAKAGIo@cAOU??NTn@bAFHJ@H@D@RZRi@x@}Bn@}Al@eBFOdFcNe@c@o@_@gAe@NaB|@h@PBJMKLA?OC}@i@O`BqBw@qBy@{Aq@QGmEiBk@Sk@S{Ai@{@Wo@Uu@e@e@[CC]YuAoAkAaAs@i@gAaAGE[Wk@a@cDgCu@g@SGQEc@IKAeBS_@Go@OsB]SEQA?m@AaAA]E{@IaAKiBQ_CE}@AQAQIsAIqAAWMoBGaAIaAUeBYwB]oCe@uBi@mCMs@Gk@u@oH]mDOuAY{BIk@CSIs@OuA_AmHKcAKu@Ic@Rg@P]V_@V_@NMVU~@i@\Qn@UVIj@MZGn@StAq@fBy@\Q`@Sp@]z@g@vBoAh@a@XYP_@DIP}@De@FkABgA@m@zAHHAFEDGDMBSBaClALFDFHBJ@H?FALEJEDIDoA^CRELEFGDI@{AIEtBGjAEd@Q|@EHQ^YXi@`@wBnA{@f@q@\a@R]PgBx@uAp@o@R[Fk@LWHo@T]P_Ah@WTOLW^W^Q\Sf@Hb@Jt@JbA~@lHNtAHr@BRHj@XzBNtA\lDt@nHFj@Lr@h@lCd@tB\nCXvBTdBH`AF`ALnB@VHpAHrA@P@PD|@P~BJhBH`ADz@@\@`A?l@P@RDrB\n@N^FdBRJ@b@HPDRFt@f@bDfCj@`@ZVFDfA`Ar@h@jA`AtAnA\XBBd@Zt@d@n@Tz@VzAh@TH
